iter	Passed	Remaining
3216	86788	21123
3217	86831	21100
3218	86851	21072
3219	86857	21039
3220	86863	21008
3221	86879	20978
3222	86884	20946
3223	86891	20914
3224	86935	20891
3225	86941	20859
3226	86949	20827
3227	86992	20804
3228	86999	20773
3229	87007	20741
3230	87015	20710
3231	87058	20687
3232	87064	20655
3233	87071	20623
3234	87076	20591
3235	87083	20559
3236	87099	20530
3237	87106	20498
3238	87112	20467
3239	87154	20443
3240	87198	20420
3241	87205	20389
3242	87211	20357
3243	87218	20325
3244	87230	20295
3245	87236	20263
3246	87242	20232
3247	87248	20200
3248	87256	20169
3249	87262	20137
3250	87268	20105
3251	87276	20074
3252	87285	20043
3253	87291	20012
3254	87297	19980
3255	87303	19949
3256	87310	19917
3257	87354	19894
3258	87361	19863
3259	87367	19831
3260	87373	19800
3261	87394	19772
3262	87400	19740
3263	87407	19709
3264	87414	19678
3265	87421	19647
3266	87429	19616
3267	87436	19584
3268	87443	19553
3269	87451	19522
3270	87456	19491
3271	87462	19459
3272	87468	19428
3273	87513	19405
3274	87558	19383
3275	87568	19352
3276	87574	19321
3277	87589	19292
3278	87598	19261
3279	87607	19231
3280	87649	19207
3281	87655	19176
3282	87701	19153
3283	87734	19128
3284	87780	19105
3285	87825	19083
3286	87870	19060
3287	87877	19029
3288	87920	19006
3289	87929	18975
3290	87940	18945
3291	87984	18922
3292	87996	18892
3293	88018	18864
3294	88061	18841
3295	88075	18812
3296	88085	18781
3297	88093	18751
3298	88135	18727
3299	88142	18696
3300	88149	18666
3301	88155	18635
3302	88161	18603
3303	88167	18572
3304	88174	18542
3305	88185	18511
3306	88191	18480
3307	88197	18449
3308	88204	18419
3309	88210	18388
3310	88216	18357
3311	88224	18326
3312	88231	18296
3313	88237	18265
3314	88245	18234
3315	88287	18211
3316	88293	18180
3317	88300	18149
3318	88306	18118
3319	88314	18088
3320	88321	18057
3321	88327	18027
3322	88335	17996
3323	88342	17966
3324	88347	17935
3325	88353	17904
3326	88397	17881
3327	88404	17850
3328	88412	17820
3329	88418	17789
3330	88425	17759
3331	88433	17729
3332	88440	17698
3333	88446	17668
3334	88453	17637
3335	88460	17607
3336	88466	17576
3337	88472	17546
3338	88478	17515
3339	88484	17485
3340	88491	17454
3341	88498	17424
3342	88504	17393
3343	88511	17363
3344	88518	17333
3345	88524	17302
3346	88532	17272
3347	88541	17242
3348	88547	17212
3349	88554	17182
3350	88595	17158
3351	88601	17128
3352	88608	17098
3353	88614	17067
3354	88621	17037
3355	88627	17007
3356	88633	16976
3357	88639	16946
3358	88648	16916
3359	88655	16886
3360	88661	16856
3361	88668	16826
3362	88674	16796
3363	88715	16772
3364	88722	16742
3365	88728	16712
3366	88733	16682
3367	88740	16651
3368	88748	16622
3369	88756	16592
3370	88762	16562
3371	88768	16532
3372	88774	16502
3373	88782	16472
3374	88789	16442
3375	88795	16412
3376	88801	16382
3377	88808	16352
3378	88816	16322
3379	88824	16293
3380	88831	16263
3381	88838	16233
3382	88849	16204
3383	88892	16181
3384	88899	16151
3385	88906	16121
3386	88915	16092
3387	88921	16062
3388	88926	16032
3389	88960	16007
3390	88966	15977
3391	88973	15948
3392	88982	15918
3393	89027	15895
3394	89034	15866
3395	89042	15836
3396	89075	15811
3397	89088	15783
3398	89133	15760
3399	89144	15731
3400	89152	15701
3401	89196	15678
3402	89203	15649
3403	89212	15620
3404	89254	15596
3405	89262	15567
3406	89268	15537
3407	89275	15507
3408	89320	15485
3409	89363	15461
3410	89374	15432
3411	89388	15404
3412	89431	15381
3413	89474	15357
3414	89484	15328
3415	89494	15300
3416	89511	15272
3417	89546	15247
3418	89558	15218
3419	89568	15189
3420	89576	15160
3421	89620	15137
3422	89665	15114
3423	89675	15085
3424	89690	15057
3425	89699	15028
3426	89709	14999
3427	89731	14972
3428	89773	14949
3429	89818	14926
3430	89868	14903
3431	89913	14880
3432	89924	14852
3433	89967	14828
3434	89976	14799
3435	89998	14772
3436	90031	14747
3437	90075	14724
3438	90086	14695
3439	90093	14666
3440	90138	14643
3441	90149	14614
3442	90193	14591
3443	90203	14562
3444	90212	14533
3445	90223	14504
3446	90232	14475
3447	90276	14452
3448	90287	14423
3449	90329	14400
3450	90338	14371
3451	90347	14342
3452	90362	14314
3453	90374	14286
3454	90417	14262
3455	90430	14234
3456	90476	14211
3457	90485	14182
3458	90531	14159
3459	90541	14130
3460	90549	14101
3461	90563	14073
3462	90578	14045
3463	90591	14017
3464	90603	13989
3465	90610	13960
3466	90626	13932
3467	90670	13909
3468	90713	13885
3469	90730	13857
3470	90774	13834
3471	90807	13809
3472	90842	13784
3473	90875	13759
3474	90920	13736
3475	90941	13709
3476	90952	13680
3477	90994	13657
3478	91016	13630
3479	91064	13607
3480	91072	13578
3481	91114	13554
3482	91157	13530
3483	91181	13504
3484	91225	13480
3485	91268	13457
3486	91280	13428
3487	91324	13405
3488	91367	13381
3489	91410	13357
3490	91441	13332
3491	91451	13303
3492	91462	13275
3493	91477	13247
3494	91509	13222
3495	91552	13198
3496	91585	13173
3497	91594	13144
3498	91601	13115
3499	91610	13087
3500	91622	13059
3501	91630	13030
3502	91640	13001
3503	91647	12972
3504	91678	12947
3505	91692	12919
3506	91735	12895
3507	91779	12872
3508	91792	12844
3509	91805	12816
3510	91847	12792
3511	91891	12768
3512	91935	12744
3513	91944	12716
3514	91964	12689
3515	91981	12661
3516	92025	12638
3517	92037	12609
3518	92079	12586
3519	92122	12562
3520	92134	12534
3521	92140	12505
3522	92155	12477
3523	92177	12450
3524	92185	12422
3525	92193	12393
3526	92236	12369
3527	92279	12345
3528	92322	12321
3529	92365	12298
3530	92409	12274
3531	92451	12250
3532	92459	12221
3533	92466	12192
3534	92477	12164
3535	92518	12140
3536	92527	12112
3537	92568	12087
3538	92577	12059
3539	92597	12032
3540	92638	12008
3541	92681	11984
3542	92689	11955
3543	92732	11931
3544	92741	11903
3545	92751	11875
3546	92794	11851
3547	92804	11822
3548	92847	11798
3549	92891	11774
3550	92910	11747
3551	92953	11723
3552	92986	11698
3553	93028	11674
3554	93038	11646
3555	93059	11619
3556	93103	11595
3557	93147	11571
3558	93190	11547
3559	93233	11523
3560	93246	11495
3561	93258	11467
3562	93277	11440
3563	93319	11416
3564	93362	11392
3565	93394	11366
3566	93435	11342
3567	93480	11318
3568	93516	11293
3569	93558	11268
3570	93601	11244
3571	93623	11218
3572	93668	11194
3573	93712	11170
3574	93755	11145
3575	93769	11118
3576	93791	11091
3577	93834	11067
3578	93878	11042
3579	93896	11015
3580	93905	10987
3581	93913	10959
3582	93957	10935
3583	94000	10910
3584	94044	10886
3585	94052	10858
3586	94095	10833
3587	94130	10808
3588	94173	10784
3589	94182	10756
3590	94224	10731
3591	94238	10704
3592	94282	10679
3593	94301	10652
3594	94345	10628
3595	94354	10600
3596	94361	10572
3597	94395	10546
3598	94437	10522
3599	94479	10497
3600	94521	10473
3601	94562	10448
3602	94596	10423
3603	94642	10399
3604	94660	10371
3605	94666	10343
3606	94709	10319
3607	94751	10294
3608	94793	10269
3609	94835	10245
3610	94877	10220
3611	94886	10192
3612	94930	10168
3613	94971	10143
3614	94980	10115
3615	94991	10087
3616	95034	10063
3617	95076	10038
3618	95084	10010
3619	95094	9982
3620	95118	9955
3621	95137	9928
3622	95179	9904
3623	95223	9879
3624	95243	9852
3625	95255	9825
3626	95301	9800
3627	95342	9776
3628	95349	9747
3629	95359	9719
3630	95404	9695
3631	95422	9668
3632	95428	9640
3633	95471	9615
3634	95483	9587
3635	95525	9563
3636	95536	9535
3637	95578	9510
3638	95620	9485
3639	95634	9458
3640	95647	9430
3641	95658	9402
3642	95673	9375
3643	95714	9350
3644	95722	9322
3645	95765	9298
3646	95787	9271
3647	95830	9246
3648	95874	9222
3649	95883	9194
3650	95893	9166
3651	95913	9139
3652	95920	9111
3653	95930	9083
3654	95937	9055
3655	95978	9030
3656	95988	9003
3657	96029	8978
3658	96073	8953
3659	96084	8925
3660	96095	8898
3661	96103	8870
3662	96144	8845
3663	96160	8818
3664	96202	8793
3665	96245	8768
3666	96255	8740
3667	96297	8716
3668	96339	8691
3669	96384	8666
3670	96425	8641
3671	96433	8613
3672	96476	8589
3673	96521	8564
3674	96566	8539
3675	96610	8515
3676	96616	8487
3677	96624	8459
3678	96643	8432
3679	96686	8407
3680	96705	8380
3681	96749	8355
3682	96761	8328
3683	96780	8301
3684	96787	8273
3685	96819	8247
3686	96861	8222
3687	96906	8198
3688	96949	8173
3689	96971	8146
3690	96978	8118
3691	97020	8093
3692	97063	8068
3693	97105	8043
3694	97119	8016
3695	97161	7991
3696	97182	7964
3697	97194	7937
3698	97227	7911
3699	97237	7884
3700	97279	7859
3701	97293	7831
3702	97326	7806
3703	97368	7781
3704	97403	7755
3705	97423	7728
3706	97467	7703
3707	97488	7677
3708	97508	7650
3709	97520	7622
3710	97537	7595
3711	97552	7568
3712	97564	7541
3713	97610	7516
3714	97656	7491
3715	97671	7464
3716	97683	7437
3717	97697	7410
3718	97704	7382
3719	97746	7357
3720	97789	7332
3721	97831	7307
3722	97874	7282
3723	97885	7254
3724	97899	7227
3725	97922	7200
3726	97944	7174
3727	97956	7147
3728	97967	7119
3729	97981	7092
3730	98023	7067
3731	98036	7040
3732	98052	7013
3733	98061	6985
3734	98072	6958
3735	98087	6931
3736	98103	6904
3737	98121	6877
3738	98133	6850
3739	98176	6825
3740	98221	6800
3741	98229	6772
3742	98242	6745
3743	98254	6718
3744	98298	6693
3745	98315	6666
3746	98325	6639
3747	98368	6613
3748	98377	6586
3749	98420	6561
3750	98431	6534
3751	98474	6508
3752	98496	6482
3753	98538	6457
3754	98581	6432
3755	98625	6406
3756	98638	6379
3757	98649	6352
3758	98658	6325
3759	98678	6298
3760	98720	6273
3761	98764	6248
3762	98778	6221
3763	98823	6196
3764	98837	6169
3765	98879	6143
3766	98890	6116
3767	98898	6089
3768	98908	6062
3769	98916	6034
3770	98958	6009
3771	98979	5982
3772	99023	5957
3773	99038	5930
3774	99047	5903
3775	99060	5876
3776	99075	5849
3777	99089	5822
3778	99100	5795
3779	99116	5768
3780	99147	5742
3781	99156	5715
3782	99198	5690
3783	99210	5663
3784	99223	5636
3785	99266	5610
3786	99273	5583
3787	99282	5556
3788	99325	5531
3789	99367	5505
3790	99374	5478
3791	99386	5451
3792	99402	5424
3793	99447	5399
3794	99456	5372
3795	99476	5345
3796	99488	5318
3797	99502	5292
3798	99517	5265
3799	99559	5239
3800	99568	5212
3801	99616	5187
3802	99660	5162
3803	99704	5137
3804	99747	5111
3805	99791	5086
3806	99812	5060
3807	99822	5033
3808	99842	5006
3809	99885	4981
3810	99897	4954
3811	99939	4928
3812	99960	4902
3813	99975	4875
3814	99982	4848
3815	100004	4822
3816	100015	4795
3817	100025	4768
3818	100033	4741
3819	100075	4715
3820	100085	4688
3821	100095	4661
3822	100107	4634
3823	100148	4609
3824	100156	4582
3825	100167	4555
3826	100213	4530
3827	100256	4504
3828	100265	4477
3829	100283	4451
3830	100296	4424
3831	100341	4399
3832	100351	4372
3833	100361	4345
3834	100376	4318
3835	100388	4291
3836	100401	4265
3837	100443	4239
3838	100486	4214
3839	100501	4187
3840	100517	4160
3841	100527	4134
3842	100548	4107
3843	100591	4082
3844	100633	4056
3845	100676	4031
3846	100708	4005
3847	100728	3978
3848	100742	3952
3849	100784	3926
3850	100798	3900
3851	100831	3874
3852	100842	3847
3853	100853	3820
3854	100896	3795
3855	100908	3768
3856	100923	3741
3857	100944	3715
3858	100956	3688
3859	100987	3662
3860	100998	3636
3861	101042	3610
3862	101063	3584
3863	101076	3557
3864	101088	3530
3865	101101	3504
3866	101144	3478
3867	101158	3452
3868	101201	3426
3869	101236	3400
3870	101279	3375
3871	101287	3348
3872	101333	3322
3873	101376	3297
3874	101386	3270
3875	101399	3243
3876	101442	3218
3877	101451	3191
3878	101472	3165
3879	101516	3139
3880	101524	3112
3881	101557	3087
3882	101564	3060
3883	101609	3034
3884	101628	3008
3885	101674	2982
3886	101725	2957
3887	101734	2930
3888	101766	2904
3889	101781	2878
3890	101794	2851
3891	101810	2825
3892	101818	2798
3893	101860	2772
3894	101869	2746
3895	101913	2720
3896	101936	2694
3897	101952	2667
3898	101968	2641
3899	101974	2614
3900	102016	2588
3901	102059	2563
3902	102073	2536
3903	102115	2511
3904	102130	2484
3905	102138	2458
3906	102180	2432
3907	102224	2406
3908	102235	2380
3909	102243	2353
3910	102286	2327
3911	102319	2301
3912	102327	2275
3913	102371	2249
3914	102414	2223
3915	102457	2197
3916	102466	2171
3917	102477	2144
3918	102517	2118
3919	102560	2093
3920	102574	2066
3921	102617	2040
3922	102628	2014
3923	102671	1988
3924	102684	1962
3925	102696	1935
3926	102740	1909
3927	102782	1883
3928	102796	1857
3929	102838	1831
3930	102854	1805
3931	102871	1779
3932	102917	1753
3933	102928	1726
3934	102974	1700
3935	103017	1675
3936	103028	1648
3937	103077	1622
3938	103116	1596
3939	103159	1570
3940	103202	1545
3941	103215	1518
3942	103236	1492
3943	103246	1465
3944	103255	1439
3945	103298	1413
3946	103309	1387
3947	103325	1360
3948	103361	1334
3949	103378	1308
3950	103395	1282
3951	103441	1256
3952	103485	1230
3953	103493	1204
3954	103537	1178
3955	103547	1151
3956	103592	1125
3957	103612	1099
3958	103655	1073
3959	103668	1047
3960	103679	1020
3961	103687	994
3962	103698	968
3963	103709	941
3964	103743	915
3965	103751	889
3966	103794	863
3967	103808	837
3968	103852	811
3969	103894	785
3970	103926	758
3971	103968	732
3972	103977	706
3973	103983	680
3974	104014	654
3975	104022	627
3976	104028	601
3977	104062	575
3978	104105	549
3979	104118	523
3980	104125	496
3981	104131	470
3982	104142	444
3983	104185	418
3984	104198	392
3985	104205	366
3986	104213	339
3987	104232	313
3988	104277	287
3989	104290	261
3990	104332	235
3991	104346	209
3992	104387	182
3993	104398	156
3994	104405	130
3995	104436	104
3996	104479	78
3997	104486	52
3998	104493	26
3999	104536	0
