iter	RMSE
3222	11287.93414
3223	11287.93414
3224	11287.75775
3225	11287.75775
3226	11287.75775
3227	11287.66408
3228	11287.66348
3229	11287.66408
3230	11287.66348
3231	11287.39949
3232	11287.39949
3233	11287.39949
3234	11287.39949
3235	11287.39949
3236	11287.39767
3237	11287.39767
3238	11287.39767
3239	11287.39645
3240	11287.3557
3241	11287.3557
3242	11287.3557
3243	11287.3557
3244	11287.35631
3245	11287.35509
3246	11287.35631
3247	11287.35631
3248	11287.35631
3249	11287.35631
3250	11287.35631
3251	11287.35631
3252	11287.35631
3253	11287.35631
3254	11287.35631
3255	11287.35631
3256	11287.35631
3257	11287.34779
3258	11287.34779
3259	11287.34779
3260	11287.34779
3261	11287.34597
3262	11287.34597
3263	11287.34718
3264	11287.34718
3265	11287.34658
3266	11287.34718
3267	11287.34718
3268	11287.34718
3269	11287.34718
3270	11287.34658
3271	11287.34718
3272	11287.34718
3273	11285.84406
3274	11285.84102
3275	11285.84102
3276	11285.84102
3277	11285.83068
3278	11285.83007
3279	11285.82885
3280	11285.82034
3281	11285.82034
3282	11281.57085
3283	11281.5605
3284	11274.88366
3285	11272.58043
3286	11270.70498
3287	11270.70559
3288	11270.64345
3289	11270.64284
3290	11270.64223
3291	11266.18774
3292	11266.18652
3293	11266.1786
3294	11265.41316
3295	11265.41011
3296	11265.41011
3297	11265.41072
3298	11261.13524
3299	11261.13524
3300	11261.13524
3301	11261.13524
3302	11261.13524
3303	11261.13524
3304	11261.13524
3305	11261.13463
3306	11261.13524
3307	11261.13524
3308	11261.13524
3309	11261.13524
3310	11261.13524
3311	11261.13524
3312	11261.13524
3313	11261.13524
3314	11261.13524
3315	11261.11695
3316	11261.11695
3317	11261.11695
3318	11261.11695
3319	11261.11695
3320	11261.11695
3321	11261.11695
3322	11261.11756
3323	11261.11756
3324	11261.11756
3325	11261.11756
3326	11260.89807
3327	11260.89807
3328	11260.89746
3329	11260.89746
3330	11260.89807
3331	11260.89807
3332	11260.89807
3333	11260.89746
3334	11260.89746
3335	11260.89746
3336	11260.89807
3337	11260.89807
3338	11260.89807
3339	11260.89807
3340	11260.89807
3341	11260.89807
3342	11260.89807
3343	11260.89807
3344	11260.89807
3345	11260.89807
3346	11260.89807
3347	11260.89807
3348	11260.89807
3349	11260.89807
3350	11260.89259
3351	11260.8932
3352	11260.89259
3353	11260.8932
3354	11260.8932
3355	11260.8932
3356	11260.8932
3357	11260.8932
3358	11260.8932
3359	11260.8932
3360	11260.8932
3361	11260.8932
3362	11260.8932
3363	11260.87186
3364	11260.87186
3365	11260.87186
3366	11260.87186
3367	11260.87186
3368	11260.87186
3369	11260.87186
3370	11260.87186
3371	11260.87186
3372	11260.87186
3373	11260.87186
3374	11260.87186
3375	11260.87186
3376	11260.87186
3377	11260.87186
3378	11260.87186
3379	11260.87186
3380	11260.87186
3381	11260.87186
3382	11260.87186
3383	11260.86637
3384	11260.86637
3385	11260.86637
3386	11260.86637
3387	11260.86637
3388	11260.86637
3389	11260.8621
3390	11260.8621
3391	11260.8621
3392	11260.86149
3393	11260.03837
3394	11260.03776
3395	11260.03715
3396	11260.02984
3397	11260.02252
3398	11257.39545
3399	11257.39423
3400	11257.39484
3401	11254.24741
3402	11254.2468
3403	11254.2468
3404	11254.12113
3405	11254.12052
3406	11254.12052
3407	11254.12052
3408	11242.8892
3409	11242.88004
3410	11242.81287
3411	11242.80615
3412	11242.27058
3413	11242.19058
3414	11242.18935
3415	11242.18874
3416	11242.18264
3417	11242.14722
3418	11242.14722
3419	11242.13378
3420	11242.13378
3421	11240.50795
3422	11239.99243
3423	11239.99181
3424	11239.9851
3425	11239.9851
3426	11239.9851
3427	11239.98265
3428	11238.66013
3429	11227.81144
3430	11227.80899
3431	11224.05749
3432	11224.04648
3433	11222.19044
3434	11222.18922
3435	11222.18433
3436	11222.17454
3437	11218.11882
3438	11218.11759
3439	11218.11759
3440	11218.10964
3441	11218.1078
3442	11214.65732
3443	11214.65671
3444	11214.6561
3445	11214.65365
3446	11214.65243
3447	11211.98717
3448	11211.97676
3449	11210.63196
3450	11210.62767
3451	11210.62767
3452	11210.62706
3453	11210.62644
3454	11207.77401
3455	11207.77278
3456	11203.76762
3457	11203.76762
3458	11203.39809
3459	11203.39809
3460	11203.39809
3461	11203.39564
3462	11203.37419
3463	11203.37296
3464	11203.3601
3465	11203.3601
3466	11203.21057
3467	11203.02917
3468	11200.53401
3469	11200.5291
3470	11197.07198
3471	11196.9052
3472	11196.87209
3473	11196.86596
3474	11190.18276
3475	11190.17294
3476	11190.17294
3477	11189.42194
3478	11189.41703
3479	11189.40721
3480	11189.4066
3481	11188.87215
3482	11188.37818
3483	11188.29472
3484	11188.25606
3485	11187.85227
3486	11187.84982
3487	11178.22205
3488	11177.26938
3489	11175.1371
3490	11175.09839
3491	11175.09716
3492	11175.08058
3493	11175.07935
3494	11175.07505
3495	11173.09781
3496	11173.08798
3497	11173.08675
3498	11173.08675
3499	11173.08552
3500	11173.07753
3501	11173.06893
3502	11173.06094
3503	11173.05971
3504	11173.0591
3505	11172.93006
3506	11171.55105
3507	11171.44903
3508	11171.41953
3509	11171.41892
3510	11171.39925
3511	11171.38143
3512	11168.80974
3513	11168.80851
3514	11168.75994
3515	11168.72613
3516	11159.96718
3517	11159.96595
3518	11159.82261
3519	11155.41188
3520	11155.40511
3521	11155.40511
3522	11155.39711
3523	11155.3928
3524	11155.39157
3525	11155.39095
3526	11154.56313
3527	11154.55451
3528	11153.74448
3529	11152.47514
3530	11151.16133
3531	11150.86518
3532	11150.86395
3533	11150.86333
3534	11150.85533
3535	11149.73653
3536	11149.73222
3537	11149.19032
3538	11149.18047
3539	11149.17308
3540	11149.11581
3541	11146.57286
3542	11146.56547
3543	11146.40779
3544	11146.40163
3545	11146.39978
3546	11143.97696
3547	11143.97203
3548	11138.32414
3549	11137.13688
3550	11137.01976
3551	11136.72508
3552	11136.7109
3553	11136.66219
3554	11136.66281
3555	11136.65233
3556	11134.91738
3557	11134.15216
3558	11133.20621
3559	11129.00764
3560	11129.0064
3561	11128.99777
3562	11128.99653
3563	11128.9552
3564	11128.75408
3565	11128.73681
3566	11128.73187
3567	11125.8208
3568	11125.81525
3569	11121.08482
3570	11117.49554
3571	11117.49369
3572	11114.98427
3573	11112.2809
3574	11111.39117
3575	11111.38623
3576	11111.3819
3577	11108.9397
3578	11107.74313
3579	11107.7388
3580	11107.73942
3581	11107.73509
3582	11106.58104
3583	11106.34305
3584	11106.27196
3585	11106.27257
3586	11105.18823
3587	11105.16474
3588	11101.18934
3589	11101.18378
3590	11099.85771
3591	11099.85586
3592	11097.12344
3593	11097.05352
3594	11093.44347
3595	11093.43852
3596	11093.43852
3597	11093.29803
3598	11090.64385
3599	11090.55223
3600	11090.51261
3601	11090.43275
3602	11090.4309
3603	11084.54451
3604	11084.54389
3605	11084.54451
3606	11083.06282
3607	11080.49976
3608	11080.38327
3609	11079.13899
3610	11078.59179
3611	11078.58807
3612	11071.45211
3613	11071.44777
3614	11071.44714
3615	11071.44777
3616	11071.25676
3617	11066.38576
3618	11066.38576
3619	11066.38514
3620	11066.37956
3621	11066.37336
3622	11066.26726
3623	11062.04205
3624	11062.03894
3625	11062.02963
3626	11060.70508
3627	11060.55176
3628	11060.54803
3629	11060.54555
3630	11055.73069
3631	11055.72759
3632	11055.72759
3633	11055.65369
3634	11055.6481
3635	11055.60711
3636	11055.60711
3637	11054.38489
3638	11054.20104
3639	11054.13521
3640	11054.11968
3641	11054.11968
3642	11054.10974
3643	11052.98736
3644	11052.98736
3645	11049.14108
3646	11049.13922
3647	11046.83305
3648	11042.94297
3649	11042.93675
3650	11042.91002
3651	11042.90567
3652	11042.90567
3653	11042.90131
3654	11042.89261
3655	11041.03908
3656	11041.03473
3657	11040.67157
3658	11039.61188
3659	11039.61126
3660	11039.60815
3661	11039.60504
3662	11039.02727
3663	11039.02353
3664	11035.56683
3665	11032.73075
3666	11032.73012
3667	11029.50489
3668	11029.26149
3669	11029.23659
3670	11029.17372
3671	11029.17061
3672	11028.24677
3673	11026.24632
3674	11024.89505
3675	11017.66387
3676	11017.66387
3677	11017.66075
3678	11017.65639
3679	11017.34793
3680	11017.30867
3681	11016.79391
3682	11016.79329
3683	11016.79204
3684	11016.79267
3685	11016.78332
3686	11016.74156
3687	11012.05344
3688	11010.83886
3689	11010.78211
3690	11010.78211
3691	11010.75967
3692	11004.56302
3693	11004.53245
3694	11004.51186
3695	11001.77573
3696	11001.75701
3697	11001.75576
3698	11001.73329
3699	11001.7152
3700	10999.2318
3701	10999.23055
3702	10999.21432
3703	10998.42406
3704	10998.40845
3705	10998.39347
3706	10998.3248
3707	10998.32418
3708	10998.29296
3709	10998.28922
3710	10998.2861
3711	10998.28048
3712	10998.26612
3713	10998.1962
3714	10998.15937
3715	10998.14689
3716	10998.14189
3717	10998.1369
3718	10998.1344
3719	10995.51345
3720	10995.41667
3721	10994.71043
3722	10993.19478
3723	10993.18853
3724	10993.18666
3725	10993.17542
3726	10993.17167
3727	10993.17105
3728	10993.16792
3729	10993.16418
3730	10992.52775
3731	10992.51401
3732	10992.51151
3733	10992.51151
3734	10992.51026
3735	10992.50714
3736	10992.42594
3737	10992.42469
3738	10992.42469
3739	10990.03478
3740	10989.42004
3741	10989.41941
3742	10989.41879
3743	10989.39817
3744	10985.11964
3745	10985.11089
3746	10985.11026
3747	10985.08839
3748	10985.08651
3749	10985.07776
3750	10985.07464
3751	10984.72588
3752	10984.61775
3753	10983.53077
3754	10983.49952
3755	10983.43576
3756	10983.43576
3757	10983.43264
3758	10983.43264
3759	10983.42451
3760	10983.23385
3761	10980.13664
3762	10980.13602
3763	10973.74189
3764	10973.73939
3765	10972.9304
3766	10972.92789
3767	10972.92727
3768	10972.92539
3769	10972.92351
3770	10971.52875
3771	10971.51999
3772	10963.89855
3773	10963.8948
3774	10963.89292
3775	10963.86724
3776	10963.84345
3777	10963.83593
3778	10963.83531
3779	10963.83468
3780	10963.73261
3781	10963.73135
3782	10963.6656
3783	10963.66498
3784	10963.66435
3785	10961.18235
3786	10961.18235
3787	10961.1811
3788	10961.12974
3789	10961.1122
3790	10961.10656
3791	10961.10218
3792	10961.10155
3793	10960.15005
3794	10960.14818
3795	10960.14003
3796	10960.13815
3797	10960.13189
3798	10960.13126
3799	10960.10307
3800	10960.09806
3801	10959.3457
3802	10959.31751
3803	10957.15284
3804	10956.50555
3805	10954.06016
3806	10954.05891
3807	10954.05577
3808	10954.01253
3809	10953.77184
3810	10953.77184
3811	10953.738
3812	10953.73549
3813	10953.72671
3814	10953.72671
3815	10953.72609
3816	10953.72358
3817	10953.72233
3818	10953.72295
3819	10953.69036
3820	10953.68848
3821	10953.68723
3822	10953.67908
3823	10953.59195
3824	10953.59195
3825	10953.59195
3826	10945.79934
3827	10942.94751
3828	10942.94375
3829	10942.93748
3830	10942.92995
3831	10936.14619
3832	10936.14556
3833	10936.14556
3834	10936.1443
3835	10936.14305
3836	10936.09157
3837	10936.03758
3838	10932.45662
3839	10932.45537
3840	10932.4516
3841	10932.45034
3842	10932.44406
3843	10930.37834
3844	10930.3639
3845	10930.34128
3846	10930.34003
3847	10930.33312
3848	10930.32935
3849	10930.31365
3850	10930.31176
3851	10930.1987
3852	10930.19556
3853	10930.19556
3854	10930.18048
3855	10930.17671
3856	10930.16101
3857	10930.15724
3858	10930.15096
3859	10930.14531
3860	10930.14468
3861	10929.40282
3862	10929.30293
3863	10929.29854
3864	10929.291
3865	10929.28849
3866	10929.28597
3867	10929.28409
3868	10928.74571
3869	10928.73127
3870	10928.72624
3871	10928.72498
3872	10925.73611
3873	10925.40871
3874	10925.40871
3875	10925.40683
3876	10925.35279
3877	10925.35279
3878	10925.33016
3879	10925.22522
3880	10925.22522
3881	10925.19945
3882	10925.19945
3883	10921.151
3884	10921.14535
3885	10918.9184
3886	10918.15566
3887	10918.15377
3888	10918.14182
3889	10918.11667
3890	10918.11416
3891	10918.11164
3892	10918.11038
3893	10918.10661
3894	10918.10661
3895	10918.08334
3896	10918.04121
3897	10918.03869
3898	10918.03744
3899	10918.03744
3900	10916.36648
3901	10913.97816
3902	10913.97564
3903	10913.27798
3904	10913.27735
3905	10913.2742
3906	10913.23897
3907	10913.11315
3908	10913.11315
3909	10913.11189
3910	10912.48778
3911	10912.47709
3912	10912.47583
3913	10910.70334
3914	10906.0477
3915	10905.80344
3916	10905.80281
3917	10905.80218
3918	10903.94738
3919	10903.64452
3920	10903.64452
3921	10898.82963
3922	10898.829
3923	10898.81452
3924	10898.812
3925	10898.81074
3926	10898.69357
3927	10898.61293
3928	10898.61167
3929	10895.97623
3930	10895.97623
3931	10895.97497
3932	10895.96867
3933	10895.94535
3934	10895.90692
3935	10895.80358
3936	10895.80106
3937	10891.95222
3938	10891.94781
3939	10891.57842
3940	10887.38694
3941	10887.38568
3942	10887.38504
3943	10887.38252
3944	10887.38189
3945	10887.0092
3946	10886.98712
3947	10886.98649
3948	10886.91019
3949	10886.9064
3950	10886.90451
3951	10886.57783
3952	10885.35745
3953	10885.35682
3954	10884.51098
3955	10884.50719
3956	10884.46178
3957	10884.37031
3958	10883.18564
3959	10883.18564
3960	10883.18438
3961	10883.18185
3962	10883.17807
3963	10883.17617
3964	10883.1623
3965	10883.11498
3966	10883.09038
3967	10883.08912
3968	10882.8986
3969	10882.75476
3970	10882.73394
3971	10882.24563
3972	10882.24373
3973	10882.24436
3974	10882.22985
3975	10882.22985
3976	10882.22859
3977	10882.21976
3978	10882.20777
3979	10882.20399
3980	10882.20399
3981	10882.20399
3982	10882.20146
3983	10878.58575
3984	10878.58449
3985	10878.58449
3986	10878.58386
3987	10878.58196
3988	10876.47697
3989	10876.47445
3990	10875.82488
3991	10875.82362
3992	10875.74534
3993	10875.74408
3994	10875.74218
3995	10875.65949
3996	10871.4966
3997	10871.4966
3998	10871.4966
3999	10865.06066
